기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,아파트_평균_면적,아파트_평균_시가
2014,4,A,골목상권,1000952,백제고분로46길,83,611,139,4,1,1,186,424,136,8,1,,1,49,149800099
2014,3,A,골목상권,1000952,백제고분로46길,83,611,139,4,1,1,186,424,136,8,1,,1,49,149800099
2014,2,A,골목상권,1000952,백제고분로46길,83,611,139,4,1,1,186,424,136,8,1,,1,49,149800099
2014,4,A,골목상권,1000951,백제고분로45길,127,930,390,13,2,,237,569,285,161,88,2,,50,162554545
2014,3,A,골목상권,1000951,백제고분로45길,127,930,390,13,2,,237,569,285,161,88,2,,50,162554545
2014,2,A,골목상권,1000951,백제고분로45길,127,930,390,13,2,,237,569,285,161,88,2,,50,162554545
2014,4,A,골목상권,1000950,백제고분로42길,127,874,148,20,1,,391,567,153,23,2,,,46,145324805
2014,3,A,골목상권,1000950,백제고분로42길,127,874,148,20,1,,391,567,153,23,2,,,46,145324805
2014,2,A,골목상권,1000950,백제고분로42길,127,874,148,20,1,,391,567,153,23,2,,,46,145324805
2014,4,A,골목상권,1000949,백제고분로39길,109,725,123,14,1,2,212,549,158,25,2,1,1,50,162715362
2014,3,A,골목상권,1000949,백제고분로39길,109,725,123,14,1,2,212,549,158,25,2,1,1,50,162715362
2014,2,A,골목상권,1000949,백제고분로39길,109,725,123,14,1,2,212,549,158,25,2,1,1,50,162715362
2014,4,A,골목상권,1000948,백제고분로34길,237,1590,345,36,8,,419,1220,359,43,5,,,51,153073152
2014,3,A,골목상권,1000948,백제고분로34길,237,1590,345,36,8,,419,1220,359,43,5,,,51,153073152
2014,2,A,골목상권,1000948,백제고분로34길,237,1590,345,36,8,,419,1220,359,43,5,,,51,153073152
2014,4,A,골목상권,1000947,백제고분로33길,199,1527,211,67,4,2,555,1011,255,37,2,,1,47,141787267
2014,3,A,골목상권,1000947,백제고분로33길,199,1527,211,67,4,2,555,1011,255,37,2,,1,47,141787267
2014,2,A,골목상권,1000947,백제고분로33길,199,1527,211,67,4,2,555,1011,255,37,2,,1,47,141787267
2014,4,A,골목상권,1000946,백제고분로32길,213,1478,267,48,4,,423,1137,253,29,1,,,51,147225449
2014,3,A,골목상권,1000946,백제고분로32길,213,1478,267,48,4,,423,1137,253,29,1,,,51,147225449
2014,2,A,골목상권,1000946,백제고분로32길,213,1478,267,48,4,,423,1137,253,29,1,,,51,147225449
2014,4,A,골목상권,1000945,백제고분로31길,204,1548,193,45,9,,616,1024,186,32,3,,,47,136701440
2014,3,A,골목상권,1000945,백제고분로31길,204,1548,193,45,9,,616,1024,186,32,3,,,47,136701440
2014,2,A,골목상권,1000945,백제고분로31길,204,1548,193,45,9,,616,1024,186,32,3,,,47,136701440
2014,4,A,골목상권,1000944,백제고분로22길,227,1576,273,44,5,,459,1180,276,32,,,,49,144536389
2014,3,A,골목상권,1000944,백제고분로22길,227,1576,273,44,5,,459,1180,276,32,,,,49,144536389
2014,2,A,골목상권,1000944,백제고분로22길,227,1576,273,44,5,,459,1180,276,32,,,,49,144536389
2014,4,A,골목상권,1000943,백제고분로21길,65,575,58,14,,1,171,431,64,12,,1,,46,137338408
2014,3,A,골목상권,1000943,백제고분로21길,65,575,58,14,,1,171,431,64,12,,1,,46,137338408
2014,2,A,골목상권,1000943,백제고분로21길,65,575,58,14,,1,171,431,64,12,,1,,46,137338408
2014,4,A,골목상권,1000942,마천로51길,42,356,82,,1,,1,320,110,8,,,,52,180426979
2014,3,A,골목상권,1000942,마천로51길,42,356,82,,1,,1,320,110,8,,,,52,180426979
2014,2,A,골목상권,1000942,마천로51길,42,356,82,,1,,1,320,110,8,,,,52,180426979
2014,4,A,골목상권,1000941,동남로20길,48,295,402,16,,1,80,283,70,266,33,,,56,162153373
2014,3,A,골목상권,1000941,동남로20길,48,295,402,16,,1,80,283,70,266,33,,,56,162153373
2014,2,A,골목상권,1000941,동남로20길,48,295,402,16,,1,80,283,70,266,33,,,56,162153373
2014,4,A,골목상권,1000940,거마로20길,31,205,21,,,,12,178,36,,,,,50,162882184
2014,3,A,골목상권,1000940,거마로20길,31,205,21,,,,12,178,36,,,,,50,162882184
2014,2,A,골목상권,1000940,거마로20길,31,205,21,,,,12,178,36,,,,,50,162882184
2014,4,A,골목상권,1000939,학동로77길,11,186,371,103,69,,39,31,71,82,232,172,102,79,384291760
2014,3,A,골목상권,1000939,학동로77길,11,186,371,103,69,,39,31,71,82,232,172,102,79,384291760
2014,2,A,골목상권,1000939,학동로77길,11,186,371,103,69,,39,31,71,82,232,172,102,79,384291760
2014,4,A,골목상권,1000938,학동로6길,33,244,29,6,2,,80,160,30,9,2,,,50,154264563
2014,3,A,골목상권,1000938,학동로6길,33,244,29,6,2,,80,160,30,9,2,,,50,154264563
2014,2,A,골목상권,1000938,학동로6길,33,244,29,6,2,,80,160,30,9,2,,,50,154264563
2014,4,A,골목상권,1000936,학동로38길,27,165,112,46,2,,54,126,55,22,72,11,,58,192432420
2014,3,A,골목상권,1000936,학동로38길,27,165,112,46,2,,54,126,55,22,72,11,,58,192432420
2014,2,A,골목상권,1000936,학동로38길,27,165,112,46,2,,54,126,55,22,72,11,,58,192432420
2014,4,A,골목상권,1000935,테헤란로81길,6,36,4,,1,,13,19,7,1,1,,,50,157935185
2014,3,A,골목상권,1000935,테헤란로81길,6,36,4,,1,,13,19,7,1,1,,,50,157935185
2014,2,A,골목상권,1000935,테헤란로81길,6,36,4,,1,,13,19,7,1,1,,,50,157935185
2014,4,A,골목상권,1000934,일원로9길,39,179,14,12,18,1,1,141,45,17,17,2,1,65,230938208
2014,3,A,골목상권,1000934,일원로9길,39,179,14,12,18,1,1,141,45,17,17,2,1,65,230938208
2014,2,A,골목상권,1000934,일원로9길,39,179,14,12,18,1,1,141,45,17,17,2,1,65,230938208
2014,4,A,골목상권,1000933,일원로3길,32,163,84,6,,,,113,44,30,53,13,,59,244394626
2014,3,A,골목상권,1000933,일원로3길,32,163,84,6,,,,113,44,30,53,13,,59,244394626
2014,2,A,골목상권,1000933,일원로3길,32,163,84,6,,,,113,44,30,53,13,,59,244394626
2014,4,A,골목상권,1000932,영동대로65길,72,229,166,49,9,5,9,66,171,94,74,20,24,72,340900652
2014,3,A,골목상권,1000932,영동대로65길,72,229,166,49,9,5,9,66,171,94,74,20,24,72,340900652
2014,2,A,골목상권,1000932,영동대로65길,72,229,166,49,9,5,9,66,171,94,74,20,24,72,340900652
2014,4,A,골목상권,1000931,영동대로112길,39,264,307,167,52,80,12,110,68,175,136,176,259,83,466139537
2014,3,A,골목상권,1000931,영동대로112길,39,264,307,167,52,80,12,110,68,175,136,176,259,83,466139537
2014,2,A,골목상권,1000931,영동대로112길,39,264,307,167,52,80,12,110,68,175,136,176,259,83,466139537
2014,4,A,골목상권,1000930,언주로81길,65,738,298,52,11,41,255,465,139,188,48,11,34,62,208476704
2014,3,A,골목상권,1000930,언주로81길,65,738,298,52,11,41,255,465,139,188,48,11,34,62,208476704
2014,2,A,골목상권,1000930,언주로81길,65,738,298,52,11,41,255,465,139,188,48,11,34,62,208476704
2014,4,A,골목상권,1000929,압구정로2길,16,107,90,17,2,,39,57,26,22,12,60,,62,216077185
2014,3,A,골목상권,1000929,압구정로2길,16,107,90,17,2,,39,57,26,22,12,60,,62,216077185
2014,2,A,골목상권,1000929,압구정로2길,16,107,90,17,2,,39,57,26,22,12,60,,62,216077185
2014,4,A,골목상권,1000928,선릉로18길,52,206,61,8,1,1,21,138,103,14,3,5,1,59,220733356
2014,3,A,골목상권,1000928,선릉로18길,52,206,61,8,1,1,21,138,103,14,3,5,1,59,220733356
2014,2,A,골목상권,1000928,선릉로18길,52,206,61,8,1,1,21,138,103,14,3,5,1,59,220733356
2014,4,A,골목상권,1000927,선릉로146길,29,153,43,9,1,1,5,130,63,18,1,1,1,58,211234624
2014,3,A,골목상권,1000927,선릉로146길,29,153,43,9,1,1,5,130,63,18,1,1,1,58,211234624
2014,2,A,골목상권,1000927,선릉로146길,29,153,43,9,1,1,5,130,63,18,1,1,1,58,211234624
2014,4,A,골목상권,1000926,선릉로133길,32,152,186,17,3,1,44,108,110,100,13,1,,58,197004366
2014,3,A,골목상권,1000926,선릉로133길,32,152,186,17,3,1,44,108,110,100,13,1,,58,197004366
2014,2,A,골목상권,1000926,선릉로133길,32,152,186,17,3,1,44,108,110,100,13,1,,58,197004366
2014,4,A,골목상권,1000925,선릉로132길,23,162,144,187,35,,73,74,41,12,57,79,200,69,315011092
2014,3,A,골목상권,1000925,선릉로132길,23,162,144,187,35,,73,74,41,12,57,79,200,69,315011092
2014,2,A,골목상권,1000925,선릉로132길,23,162,144,187,35,,73,74,41,12,57,79,200,69,315011092
2014,4,A,골목상권,1000924,선릉로121길,18,140,19,19,11,38,30,122,27,19,3,11,36,83,310054242
2014,3,A,골목상권,1000924,선릉로121길,18,140,19,19,11,38,30,122,27,19,3,11,36,83,310054242
2014,2,A,골목상권,1000924,선릉로121길,18,140,19,19,11,38,30,122,27,19,3,11,36,83,310054242
2014,4,A,골목상권,1000923,삼성로75길,47,376,92,13,166,104,76,285,90,14,2,22,262,60,234659804
2014,3,A,골목상권,1000923,삼성로75길,47,376,92,13,166,104,76,285,90,14,2,22,262,60,234659804
2014,2,A,골목상권,1000923,삼성로75길,47,376,92,13,166,104,76,285,90,14,2,22,262,60,234659804
2014,4,A,골목상권,1000922,삼성로69길,82,567,132,30,3,,103,424,171,40,4,,,52,181215116
2014,3,A,골목상권,1000922,삼성로69길,82,567,132,30,3,,103,424,171,40,4,,,52,181215116
2014,2,A,골목상권,1000922,삼성로69길,82,567,132,30,3,,103,424,171,40,4,,,52,181215116
2014,4,A,골목상권,1000921,삼성로64길,28,389,277,101,10,,6,40,50,319,146,202,142,67,366926862
2014,3,A,골목상권,1000921,삼성로64길,28,389,277,101,10,,6,40,50,319,146,202,142,67,366926862
2014,2,A,골목상권,1000921,삼성로64길,28,389,277,101,10,,6,40,50,319,146,202,142,67,366926862
2014,4,A,골목상권,1000920,삼성로63길,93,626,152,41,2,,171,428,121,65,28,8,,53,183683024
2014,3,A,골목상권,1000920,삼성로63길,93,626,152,41,2,,171,428,121,65,28,8,,53,183683024
2014,2,A,골목상권,1000920,삼성로63길,93,626,152,41,2,,171,428,121,65,28,8,,53,183683024
2014,4,A,골목상권,1000919,삼성로57길,9,206,215,2,32,11,,3,23,13,186,65,176,91,481422619
2014,3,A,골목상권,1000919,삼성로57길,9,206,215,2,32,11,,3,23,13,186,65,176,91,481422619
2014,2,A,골목상권,1000919,삼성로57길,9,206,215,2,32,11,,3,23,13,186,65,176,91,481422619
2014,4,A,골목상권,1000918,삼성로147길,27,141,89,18,4,,,92,66,82,12,2,,69,277494982
2014,3,A,골목상권,1000918,삼성로147길,27,141,89,18,4,,,92,66,82,12,2,,69,277494982
2014,2,A,골목상권,1000918,삼성로147길,27,141,89,18,4,,,92,66,82,12,2,,69,277494982
2014,4,A,골목상권,1000917,삼성로115길,62,453,168,37,5,16,180,259,79,83,81,14,2,58,174225126
2014,3,A,골목상권,1000917,삼성로115길,62,453,168,37,5,16,180,259,79,83,81,14,2,58,174225126
2014,2,A,골목상권,1000917,삼성로115길,62,453,168,37,5,16,180,259,79,83,81,14,2,58,174225126
2014,4,A,골목상권,1000916,봉은사로68길,47,375,43,11,3,1,241,139,31,17,3,2,,46,135816025
2014,3,A,골목상권,1000916,봉은사로68길,47,375,43,11,3,1,241,139,31,17,3,2,,46,135816025
2014,2,A,골목상권,1000916,봉은사로68길,47,375,43,11,3,1,241,139,31,17,3,2,,46,135816025
2014,4,A,골목상권,1000915,봉은사로57길,17,65,22,26,30,10,27,56,13,6,15,35,12,89,280942479
2014,3,A,골목상권,1000915,봉은사로57길,17,65,22,26,30,10,27,56,13,6,15,35,12,89,280942479
2014,2,A,골목상권,1000915,봉은사로57길,17,65,22,26,30,10,27,56,13,6,15,35,12,89,280942479
2014,4,A,골목상권,1000914,봉은사로43길,63,273,185,76,27,24,38,201,177,87,77,22,14,79,266238681
2014,3,A,골목상권,1000914,봉은사로43길,63,273,185,76,27,24,38,201,177,87,77,22,14,79,266238681
2014,2,A,골목상권,1000914,봉은사로43길,63,273,185,76,27,24,38,201,177,87,77,22,14,79,266238681
2014,4,A,골목상권,1000913,봉은사로29길,30,202,47,17,27,12,57,140,48,25,21,4,10,73,228086908
2014,3,A,골목상권,1000913,봉은사로29길,30,202,47,17,27,12,57,140,48,25,21,4,10,73,228086908
2014,2,A,골목상권,1000913,봉은사로29길,30,202,47,17,27,12,57,140,48,25,21,4,10,73,228086908
2014,4,A,골목상권,1000912,봉은사로109길,46,100,256,144,35,63,,42,21,37,139,92,267,91,520929264
2014,3,A,골목상권,1000912,봉은사로109길,46,100,256,144,35,63,,42,21,37,139,92,267,91,520929264
2014,2,A,골목상권,1000912,봉은사로109길,46,100,256,144,35,63,,42,21,37,139,92,267,91,520929264
2014,4,A,골목상권,1000911,도산대로89길,13,76,22,24,6,14,14,58,19,8,7,18,18,65,261760872
2014,3,A,골목상권,1000911,도산대로89길,13,76,22,24,6,14,14,58,19,8,7,18,18,65,261760872
2014,2,A,골목상권,1000911,도산대로89길,13,76,22,24,6,14,14,58,19,8,7,18,18,65,261760872
2014,4,A,골목상권,1000910,도산대로81길,15,28,7,6,,86,,22,7,,3,9,86,152,765928125
2014,3,A,골목상권,1000910,도산대로81길,15,28,7,6,,86,,22,7,,3,9,86,152,765928125
2014,2,A,골목상권,1000910,도산대로81길,15,28,7,6,,86,,22,7,,3,9,86,152,765928125
2014,4,A,골목상권,1000909,도산대로50길,21,158,314,87,48,9,29,66,107,88,54,170,102,78,293442407
2014,3,A,골목상권,1000909,도산대로50길,21,158,314,87,48,9,29,66,107,88,54,170,102,78,293442407
2014,2,A,골목상권,1000909,도산대로50길,21,158,314,87,48,9,29,66,107,88,54,170,102,78,293442407
2014,4,A,골목상권,1000908,도산대로38길,28,178,78,10,5,,26,147,71,24,3,,,55,178370997
2014,3,A,골목상권,1000908,도산대로38길,28,178,78,10,5,,26,147,71,24,3,,,55,178370997
2014,2,A,골목상권,1000908,도산대로38길,28,178,78,10,5,,26,147,71,24,3,,,55,178370997
2014,4,A,골목상권,1000907,도산대로30길,14,70,11,8,1,1,20,67,14,5,1,1,,65,184945759
2014,3,A,골목상권,1000907,도산대로30길,14,70,11,8,1,1,20,67,14,5,1,1,,65,184945759
2014,2,A,골목상권,1000907,도산대로30길,14,70,11,8,1,1,20,67,14,5,1,1,,65,184945759
2014,4,A,골목상권,1000906,도산대로23길,15,131,12,1,,1,49,78,15,2,1,,,45,143746919
2014,3,A,골목상권,1000906,도산대로23길,15,131,12,1,,1,49,78,15,2,1,,,45,143746919
2014,2,A,골목상권,1000906,도산대로23길,15,131,12,1,,1,49,78,15,2,1,,,45,143746919
2014,4,A,골목상권,1000905,도산대로15길,18,103,34,2,1,7,16,88,30,5,8,,,56,185090657
2014,3,A,골목상권,1000905,도산대로15길,18,103,34,2,1,7,16,88,30,5,8,,,56,185090657
2014,2,A,골목상권,1000905,도산대로15길,18,103,34,2,1,7,16,88,30,5,8,,,56,185090657
2014,4,A,골목상권,1000904,도곡로37길,121,826,287,84,14,19,393,458,286,99,14,2,17,59,190294929
2014,3,A,골목상권,1000904,도곡로37길,121,826,287,84,14,19,393,458,286,99,14,2,17,59,190294929
2014,2,A,골목상권,1000904,도곡로37길,121,826,287,84,14,19,393,458,286,99,14,2,17,59,190294929
2014,4,A,골목상권,1000903,논현로8길,64,443,118,12,1,19,73,333,115,32,21,18,1,55,185713157
2014,3,A,골목상권,1000903,논현로8길,64,443,118,12,1,19,73,333,115,32,21,18,1,55,185713157
2014,2,A,골목상권,1000903,논현로8길,64,443,118,12,1,19,73,333,115,32,21,18,1,55,185713157
2014,4,A,골목상권,1000902,논현로63길,52,375,98,11,41,120,151,235,113,16,3,19,138,70,231211824
2014,3,A,골목상권,1000902,논현로63길,52,375,98,11,41,120,151,235,113,16,3,19,138,70,231211824
2014,2,A,골목상권,1000902,논현로63길,52,375,98,11,41,120,151,235,113,16,3,19,138,70,231211824
2014,4,A,골목상권,1000900,논현로26길,23,127,36,9,16,6,39,89,46,18,3,14,6,66,232665125
2014,3,A,골목상권,1000900,논현로26길,23,127,36,9,16,6,39,89,46,18,3,14,6,66,232665125
2014,2,A,골목상권,1000900,논현로26길,23,127,36,9,16,6,39,89,46,18,3,14,6,66,232665125
2014,4,A,골목상권,1000899,논현로159길,4,34,7,,,,14,12,14,1,,,,41,159395513
2014,3,A,골목상권,1000899,논현로159길,4,34,7,,,,14,12,14,1,,,,41,159395513
2014,2,A,골목상권,1000899,논현로159길,4,34,7,,,,14,12,14,1,,,,41,159395513
2014,4,A,골목상권,1000898,논현로139길,44,246,56,28,65,46,103,138,46,19,37,22,76,104,390221677
2014,3,A,골목상권,1000898,논현로139길,44,246,56,28,65,46,103,138,46,19,37,22,76,104,390221677
2014,2,A,골목상권,1000898,논현로139길,44,246,56,28,65,46,103,138,46,19,37,22,76,104,390221677
2014,4,A,골목상권,1000897,논현로123길,41,341,25,12,2,,136,204,40,6,,,,45,142401792
2014,3,A,골목상권,1000897,논현로123길,41,341,25,12,2,,136,204,40,6,,,,45,142401792
2014,2,A,골목상권,1000897,논현로123길,41,341,25,12,2,,136,204,40,6,,,,45,142401792
2014,4,A,골목상권,1000896,논현로115길,88,599,191,39,7,25,234,376,153,73,12,15,15,62,192047734
2014,3,A,골목상권,1000896,논현로115길,88,599,191,39,7,25,234,376,153,73,12,15,15,62,192047734
2014,2,A,골목상권,1000896,논현로115길,88,599,191,39,7,25,234,376,153,73,12,15,15,62,192047734
2014,4,A,골목상권,1000895,논현로10길,30,221,54,13,,,36,162,76,13,13,,,60,196408497
2014,3,A,골목상권,1000895,논현로10길,30,221,54,13,,,36,162,76,13,13,,,60,196408497
2014,2,A,골목상권,1000895,논현로10길,30,221,54,13,,,36,162,76,13,13,,,60,196408497
2014,4,A,골목상권,1000894,논현로106길,58,467,44,47,3,,181,316,64,47,3,,,51,154835307
2014,3,A,골목상권,1000894,논현로106길,58,467,44,47,3,,181,316,64,47,3,,,51,154835307
2014,2,A,골목상권,1000894,논현로106길,58,467,44,47,3,,181,316,64,47,3,,,51,154835307
2014,4,A,골목상권,1000893,남부순환로365길,7,149,438,20,,,26,102,21,101,337,,20,61,297078157
2014,3,A,골목상권,1000893,남부순환로365길,7,149,438,20,,,26,102,21,101,337,,20,61,297078157
2014,2,A,골목상권,1000893,남부순환로365길,7,149,438,20,,,26,102,21,101,337,,20,61,297078157
2014,4,A,골목상권,1000891,개포로28길,42,247,82,2,,3,35,179,108,20,,,3,56,192780275
2014,3,A,골목상권,1000891,개포로28길,42,247,82,2,,3,35,179,108,20,,,3,56,192780275
2014,2,A,골목상권,1000891,개포로28길,42,247,82,2,,3,35,179,108,20,,,3,56,192780275
2014,4,A,골목상권,1000890,개포로20길,41,244,123,2,1,,49,159,159,12,1,,,58,189550953
2014,3,A,골목상권,1000890,개포로20길,41,244,123,2,1,,49,159,159,12,1,,,58,189550953
2014,2,A,골목상권,1000890,개포로20길,41,244,123,2,1,,49,159,159,12,1,,,58,189550953
2014,4,A,골목상권,1000889,개포로17길,82,450,184,13,53,9,45,271,296,49,44,18,3,61,221742771
2014,3,A,골목상권,1000889,개포로17길,82,450,184,13,53,9,45,271,296,49,44,18,3,61,221742771
2014,2,A,골목상권,1000889,개포로17길,82,450,184,13,53,9,45,271,296,49,44,18,3,61,221742771
2014,4,A,골목상권,1000888,강남대로140길,13,365,225,164,5,7,90,51,278,3,231,14,148,77,361409096
2014,3,A,골목상권,1000888,강남대로140길,13,365,225,164,5,7,90,51,278,3,231,14,148,77,361409096
2014,2,A,골목상권,1000888,강남대로140길,13,365,225,164,5,7,90,51,278,3,231,14,148,77,361409096
2014,4,A,골목상권,1000887,강남대로136길,37,66,60,47,51,143,,55,52,63,50,38,109,153,501461630
2014,3,A,골목상권,1000887,강남대로136길,37,66,60,47,51,143,,55,52,63,50,38,109,153,501461630
2014,2,A,골목상권,1000887,강남대로136길,37,66,60,47,51,143,,55,52,63,50,38,109,153,501461630
2014,4,A,골목상권,1000886,강남대로118길,16,99,21,11,1,,73,50,18,13,1,,,49,153569665
2014,3,A,골목상권,1000886,강남대로118길,16,99,21,11,1,,73,50,18,13,1,,,49,153569665
2014,2,A,골목상권,1000886,강남대로118길,16,99,21,11,1,,73,50,18,13,1,,,49,153569665
2014,4,A,골목상권,1000885,서초중앙로8길,17,31,86,79,10,27,8,23,12,41,52,29,68,103,385367817
2014,3,A,골목상권,1000885,서초중앙로8길,17,31,86,79,10,27,8,23,12,41,52,29,68,103,385367817
2014,2,A,골목상권,1000885,서초중앙로8길,17,31,86,79,10,27,8,23,12,41,52,29,68,103,385367817
2014,4,A,골목상권,1000884,방배중앙로21길,31,121,130,73,13,,19,97,85,6,38,19,82,63,217799842
2014,3,A,골목상권,1000884,방배중앙로21길,31,121,130,73,13,,19,97,85,6,38,19,82,63,217799842
2014,2,A,골목상권,1000884,방배중앙로21길,31,121,130,73,13,,19,97,85,6,38,19,82,63,217799842
2014,4,A,골목상권,1000883,효령로72길,11,126,156,81,101,8,16,89,28,72,79,46,171,87,344397710
2014,3,A,골목상권,1000883,효령로72길,11,126,156,81,101,8,16,89,28,72,79,46,171,87,344397710
2014,2,A,골목상권,1000883,효령로72길,11,126,156,81,101,8,16,89,28,72,79,46,171,87,344397710
2014,4,A,골목상권,1000882,효령로34길,13,36,287,13,18,15,3,46,39,54,234,7,6,102,286714824
2014,3,A,골목상권,1000882,효령로34길,13,36,287,13,18,15,3,46,39,54,234,7,6,102,286714824
2014,2,A,골목상권,1000882,효령로34길,13,36,287,13,18,15,3,46,39,54,234,7,6,102,286714824
2014,4,A,골목상권,1000881,효령로31길,43,266,95,19,4,2,71,131,143,30,9,2,,65,223422196
2014,3,A,골목상권,1000881,효령로31길,43,266,95,19,4,2,71,131,143,30,9,2,,65,223422196
2014,2,A,골목상권,1000881,효령로31길,43,266,95,19,4,2,71,131,143,30,9,2,,65,223422196
2014,4,A,골목상권,1000880,효령로23길,76,430,372,93,7,2,106,302,218,81,130,49,18,61,203039041
2014,3,A,골목상권,1000880,효령로23길,76,430,372,93,7,2,106,302,218,81,130,49,18,61,203039041
2014,2,A,골목상권,1000880,효령로23길,76,430,372,93,7,2,106,302,218,81,130,49,18,61,203039041
2014,4,A,골목상권,1000879,청두곶길,70,266,176,26,29,1,41,158,174,81,38,10,,64,228909309
2014,3,A,골목상권,1000879,청두곶길,70,266,176,26,29,1,41,158,174,81,38,10,,64,228909309
2014,2,A,골목상권,1000879,청두곶길,70,266,176,26,29,1,41,158,174,81,38,10,,64,228909309
2014,4,A,골목상권,1000878,주흥길,72,584,59,18,12,7,177,360,110,39,,,7,50,167091049
2014,3,A,골목상권,1000878,주흥길,72,584,59,18,12,7,177,360,110,39,,,7,50,167091049
2014,2,A,골목상권,1000878,주흥길,72,584,59,18,12,7,177,360,110,39,,,7,50,167091049
2014,4,A,골목상권,1000877,주흥15길,43,407,85,2,1,,59,325,90,40,,1,,45,168067695
2014,3,A,골목상권,1000877,주흥15길,43,407,85,2,1,,59,325,90,40,,1,,45,168067695
2014,2,A,골목상권,1000877,주흥15길,43,407,85,2,1,,59,325,90,40,,1,,45,168067695
2014,4,A,골목상권,1000876,언남길,34,266,70,7,,,52,181,113,30,2,,,56,204164827
2014,3,A,골목상권,1000876,언남길,34,266,70,7,,,52,181,113,30,2,,,56,204164827
2014,2,A,골목상권,1000876,언남길,34,266,70,7,,,52,181,113,30,2,,,56,204164827
2014,4,A,골목상권,1000875,신반포로45길,30,250,237,68,6,17,74,187,91,128,80,18,,63,188294155
2014,3,A,골목상권,1000875,신반포로45길,30,250,237,68,6,17,74,187,91,128,80,18,,63,188294155
2014,2,A,골목상권,1000875,신반포로45길,30,250,237,68,6,17,74,187,91,128,80,18,,63,188294155
2014,4,A,골목상권,1000874,서초대로8길,55,242,144,28,,19,12,112,133,90,48,28,10,63,289360935
2014,3,A,골목상권,1000874,서초대로8길,55,242,144,28,,19,12,112,133,90,48,28,10,63,289360935
2014,2,A,골목상권,1000874,서초대로8길,55,242,144,28,,19,12,112,133,90,48,28,10,63,289360935
2014,4,A,골목상권,1000873,서초대로64길,12,51,296,79,11,4,6,13,30,180,168,22,22,88,313810647
2014,3,A,골목상권,1000873,서초대로64길,12,51,296,79,11,4,6,13,30,180,168,22,22,88,313810647
2014,2,A,골목상권,1000873,서초대로64길,12,51,296,79,11,4,6,13,30,180,168,22,22,88,313810647
2014,4,A,골목상권,1000872,서초대로4길,70,263,182,28,9,12,41,133,166,126,16,14,51,62,253039333
2014,3,A,골목상권,1000872,서초대로4길,70,263,182,28,9,12,41,133,166,126,16,14,51,62,253039333
2014,2,A,골목상권,1000872,서초대로4길,70,263,182,28,9,12,41,133,166,126,16,14,51,62,253039333
2014,4,A,골목상권,1000871,서초대로25길,27,100,43,17,4,19,23,52,76,13,14,14,1,75,235320351
2014,3,A,골목상권,1000871,서초대로25길,27,100,43,17,4,19,23,52,76,13,14,14,1,75,235320351
2014,2,A,골목상권,1000871,서초대로25길,27,100,43,17,4,19,23,52,76,13,14,14,1,75,235320351
2014,4,A,골목상권,1000870,서초대로23길,39,289,218,38,20,2,23,232,185,119,15,16,2,68,251525611
2014,3,A,골목상권,1000870,서초대로23길,39,289,218,38,20,2,23,232,185,119,15,16,2,68,251525611
2014,2,A,골목상권,1000870,서초대로23길,39,289,218,38,20,2,23,232,185,119,15,16,2,68,251525611
2014,4,A,골목상권,1000869,서초대로15길,95,389,131,8,2,2,44,286,238,67,6,1,,55,211408668
2014,3,A,골목상권,1000869,서초대로15길,95,389,131,8,2,2,44,286,238,67,6,1,,55,211408668
2014,2,A,골목상권,1000869,서초대로15길,95,389,131,8,2,2,44,286,238,67,6,1,,55,211408668
2014,4,A,골목상권,1000868,사평대로57길,20,185,25,4,3,,40,130,39,4,3,1,,48,173929593
2014,3,A,골목상권,1000868,사평대로57길,20,185,25,4,3,,40,130,39,4,3,1,,48,173929593
2014,2,A,골목상권,1000868,사평대로57길,20,185,25,4,3,,40,130,39,4,3,1,,48,173929593
2014,4,A,골목상권,1000867,사평대로26길,5,15,3,2,2,19,3,12,3,2,2,1,18,136,500035714
2014,3,A,골목상권,1000867,사평대로26길,5,15,3,2,2,19,3,12,3,2,2,1,18,136,500035714
2014,2,A,골목상권,1000867,사평대로26길,5,15,3,2,2,19,3,12,3,2,2,1,18,136,500035714
2014,4,A,골목상권,1000866,사평대로22길,54,92,157,38,90,15,12,95,132,57,34,58,4,98,289342313
2014,3,A,골목상권,1000866,사평대로22길,54,92,157,38,90,15,12,95,132,57,34,58,4,98,289342313
2014,2,A,골목상권,1000866,사평대로22길,54,92,157,38,90,15,12,95,132,57,34,58,4,98,289342313
2014,4,A,골목상권,1000865,사임당로17길,19,91,75,48,13,10,31,49,60,66,11,20,,78,238548140
2014,3,A,골목상권,1000865,사임당로17길,19,91,75,48,13,10,31,49,60,66,11,20,,78,238548140
2014,2,A,골목상권,1000865,사임당로17길,19,91,75,48,13,10,31,49,60,66,11,20,,78,238548140
2014,4,A,골목상권,1000864,방배로42길,22,86,33,12,4,17,28,66,35,15,5,,16,80,222753361
