기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,당월_매출_금액,당월_매출_건수,점포수,당월_매출금액/점포수,당월_매출건수/점포수,총_유동인구_수,총_직장_인구_수,총 상주인구 수,아파트_단지_수,아파트_평균_면적,아파트_평균_시가,시군구_코드
2020,2,A,골목상권,1000290,인촌로1길,LL,다이나믹,85,45,3356382320.0,318924,65,51636651.07692308,4906.523076923077,530405,127,180,14,34,100125444,11290
2020,2,A,골목상권,1000289,인촌로17가길,LH,상권확장,104,67,1666478592.0,151778,37,45039961.94594595,4102.108108108108,496378,90,277,11,50,98044571,11290
2020,2,A,골목상권,1000288,오패산로4길,LL,다이나믹,106,53,9335645536.0,488160,214,43624511.85046729,2281.121495327103,1179986,841,2909,15,57,152750767,11290
2020,2,A,골목상권,1000287,오패산로3길,HH,정체,137,60,2664407701.0,147934,70,38062967.157142855,2113.342857142857,1571201,310,3327,7,57,176205151,11290
2020,2,A,골목상권,1000286,오패산로19길,HH,정체,131,56,3561109277.0,222418,83,42904931.04819277,2679.734939759036,516772,101,1672,9,63,123780556,11290
2020,2,A,골목상권,1000285,안암로5길,HH,정체,114,59,2374570217.0,234453,59,40246952.83050848,3973.7796610169494,512728,960,1158,30,59,154069824,11290
2020,2,A,골목상권,1000284,아리랑로4길,LL,다이나믹,94,53,6954496181.0,390002,154,45159066.11038961,2532.4805194805194,657584,595,2981,33,55,133842263,11290
2020,2,A,골목상권,1000283,솔샘로6길,LH,상권확장,97,62,856884897.0,53670,28,30603032.035714287,1916.7857142857142,353368,74,1865,36,53,140092546,11290
2020,2,A,골목상권,1000282,성북로8길,LH,상권확장,98,56,2699236149.0,178724,44,61346276.11363637,4061.909090909091,256787,143,1720,44,71,200702692,11290
2020,2,A,골목상권,1000281,삼양로8길,LL,다이나믹,88,52,3518617511.0,194160,70,50265964.442857146,2773.714285714286,534563,147,653,4,86,217985455,11290
2020,2,A,골목상권,1000280,삼선교로16가길,HH,정체,156,61,37688274.0,646,5,7537654.8,129.2,482812,99,1475,15,54,101612698,11290
2020,2,A,골목상권,1000279,삼선교로10다길,LL,다이나믹,83,51,116815219.0,6063,17,6871483.470588235,356.6470588235294,515052,38,2014,17,49,107245356,11290
2020,2,A,골목상권,1000278,삼선교로10길,LH,상권확장,100,54,6522607612.0,490292,148,44071673.05405405,3312.7837837837837,876238,186,2312,11,48,137814236,11290
2020,2,A,골목상권,1000277,보문로32길,LL,다이나믹,87,43,4275335749.0,322746,135,31669153.696296297,2390.711111111111,990957,267,1288,26,35,79696244,11290
2020,2,A,골목상권,1000276,보문로31길,HL,상권축소,133,51,3118487470.0,141724,99,31499873.434343435,1431.5555555555557,740124,253,2892,41,55,128200271,11290
2020,2,A,골목상권,1000275,보문로26길,HL,상권축소,131,50,520617168.0,47797,17,30624539.29411765,2811.5882352941176,313944,134,225,18,30,95730024,11290
2020,2,A,골목상권,1000274,보문로13길,HL,상권축소,126,52,2715840236.0,123695,129,21053025.085271318,958.8759689922481,996012,1048,2458,18,52,177659866,11290
2020,2,A,골목상권,1000273,보국문로16길,LH,상권확장,110,58,7091211851.0,465224,98,72359304.60204081,4747.183673469388,570255,181,2867,66,56,130653047,11290
2020,2,A,골목상권,1000271,동소문로2길,HH,정체,122,61,7258521604.0,332372,102,71161976.50980392,3258.549019607843,192634,53,388,1,53,148833333,11290
2020,2,A,골목상권,1000270,동소문로26가길,LL,다이나믹,99,50,3965327242.0,271445,104,38128146.557692304,2610.048076923077,1166024,219,2190,25,44,110216228,11290
2020,2,A,골목상권,1000269,동소문로15길,LH,상권확장,90,58,4296234494.0,339505,68,63179919.02941176,4992.720588235294,401741,209,1077,11,41,141661590,11290
2020,2,A,골목상권,1000268,동소문로13길,LH,상권확장,108,56,3395445984.0,132254,83,40908987.759036146,1593.421686746988,858620,572,2855,37,67,163011895,11290
2020,2,A,골목상권,1000267,돌곶이로8길,HH,정체,145,65,544598962.0,44639,24,22691623.416666668,1859.9583333333333,607010,117,1259,3,46,144750000,11290
2020,2,A,골목상권,1000266,돌곶이로41길,LH,상권확장,100,64,2000475709.0,119569,64,31257432.953125,1868.265625,366419,40,1810,26,48,138373947,11290
2020,2,A,골목상권,1000265,돌곶이로28길,HH,정체,144,62,2028843470.0,75737,32,63401358.4375,2366.78125,274801,222,968,13,63,180092398,11290
2020,2,A,골목상권,1000264,돌곶이로27길,HL,상권축소,129,53,4623493770.0,241752,97,47664884.22680412,2492.2886597938145,899115,103,2470,34,58,159615170,11290
2020,2,A,골목상권,1000263,돌곶이로22길,HH,정체,127,61,3533362962.0,94933,92,38406119.152173914,1031.8804347826087,445320,61,1212,16,47,112990328,11290
2020,2,A,골목상권,1000262,돌곶이로14길,HL,상권축소,138,45,1171874362.0,94483,41,28582301.51219512,2304.4634146341464,434740,77,1195,4,58,148675000,11290
2020,2,A,골목상권,1000260,중랑천로10길,LL,다이나믹,102,43,10543016404.0,356091,132,79871336.39393939,2697.659090909091,671023,207,2546,25,53,142031056,11260
2020,2,A,골목상권,1000259,용마산로94길,LL,다이나믹,99,45,1810371949.0,157956,80,22629649.3625,1974.45,408271,304,3317,59,51,117826936,11260
2020,2,A,골목상권,1000258,용마산로118길,HL,상권축소,120,52,5517183611.0,309116,138,39979591.38405797,2239.9710144927535,701728,108,1872,10,49,122041759,11260
2020,2,A,골목상권,1000257,용마산로112길,HL,상권축소,117,53,2991829554.0,249408,64,46747336.78125,3897.0,1051841,114,2469,29,58,131040098,11260
2020,2,A,골목상권,1000256,용마산로100길,LL,다이나믹,104,49,2263870207.0,179406,64,35372971.984375,2803.21875,746611,122,2956,31,52,135362760,11260
2020,2,A,골목상권,1000255,신내로7가길,LL,다이나믹,95,49,1056701245.0,50378,57,18538618.333333332,883.8245614035088,929723,276,2559,20,61,176005976,11260
2020,2,A,골목상권,1000254,사가정로54길,HH,정체,128,55,12261354677.0,614274,143,85743739.0,4295.622377622378,734357,122,3123,39,50,139778677,11260
2020,2,A,골목상권,1000253,사가정로42길,LL,다이나믹,107,45,4125202395.0,363936,70,58931462.78571428,5199.085714285714,732489,183,3085,12,63,208963871,11260
2020,2,A,골목상권,1000252,봉화산로56길,LL,다이나믹,96,48,12885102769.0,826709,286,45052806.884615384,2890.590909090909,1080401,649,3838,29,56,145256331,11260
2020,2,A,골목상권,1000251,봉화산로4길,LL,다이나믹,100,49,2774341324.0,187694,87,31888980.735632185,2157.402298850575,1049496,58,4580,42,47,160111270,11260
2020,2,A,골목상권,1000250,봉화산로30길,HH,정체,115,57,525343255.0,53818,19,27649645.0,2832.5263157894738,1981280,139,3046,38,54,150955602,11260
2020,2,A,골목상권,1000249,봉우재로33길,LH,상권확장,103,54,8215691560.0,507843,138,59533996.8115942,3680.021739130435,753213,150,2473,57,42,139837702,11260
2020,2,A,골목상권,1000248,면목로78길,HL,상권축소,126,45,2620007519.0,205252,121,21652954.70247934,1696.297520661157,1789463,93,5320,66,48,120343316,11260
2020,2,A,골목상권,1000247,면목로56길,LL,다이나믹,108,47,3636948149.0,215677,128,28413657.4140625,1684.9765625,834149,91,2810,24,49,147788693,11260
2020,2,A,골목상권,1000246,면목로55길,HL,상권축소,120,48,2905067900.0,160625,73,39795450.68493151,2200.3424657534247,633160,473,1975,16,50,166566404,11260
2020,2,A,골목상권,1000245,면목로49길,LL,다이나믹,98,53,4403974119.0,263833,110,40036128.35454545,2398.481818181818,808544,109,2864,27,45,137819719,11260
2020,2,A,골목상권,1000244,면목로48길,HL,상권축소,115,44,2694919232.0,235970,126,21388247.873015873,1872.7777777777778,552254,873,3129,35,43,138934225,11260
2020,2,A,골목상권,1000243,면목로45길,LL,다이나믹,105,49,6126981629.0,552458,98,62520220.70408163,5637.326530612245,585267,454,1351,3,41,145388889,11260
2020,2,A,골목상권,1000242,면목로33길,HL,상권축소,120,48,1978953023.0,142753,71,27872577.788732395,2010.605633802817,1487293,86,2620,21,47,147093552,11260
2020,2,A,골목상권,1000241,면목로21길,HL,상권축소,113,51,1681889020.0,94160,53,31733755.094339624,1776.6037735849056,385988,54,1853,23,45,151885565,11260
2020,2,A,골목상권,1000240,망우로73길,LL,다이나믹,108,50,1042201843.0,81286,52,20042343.134615384,1563.1923076923076,487494,51,1404,6,43,127984722,11260
2020,2,A,골목상권,1000239,망우로68길,LL,다이나믹,107,49,5719009455.0,293188,92,62163146.25,3186.8260869565215,724537,107,2338,18,56,145999802,11260
2020,2,A,골목상권,1000238,동일로163길,LL,다이나믹,92,49,2403982518.0,102143,102,23568456.05882353,1001.4019607843137,797060,112,3562,50,46,151330723,11260
2020,2,A,골목상권,1000237,동일로157길,HL,상권축소,112,52,13504304107.0,650683,219,61663489.07305936,2971.1552511415525,926734,443,2620,31,43,135712123,11260
2020,2,A,골목상권,1000236,동일로149길,LL,다이나믹,101,54,1341131932.0,56266,46,29155042.0,1223.1739130434783,522670,870,2864,47,47,140538824,11260
2020,2,A,골목상권,1000235,동일로140길,HH,정체,121,59,5370099128.0,189184,136,39486023.0,1391.0588235294117,519264,432,2426,43,54,139263364,11260
2020,2,A,골목상권,1000234,동일로139길,HH,정체,113,60,1090100426.0,20040,43,25351172.69767442,466.04651162790697,418417,77,2311,33,46,136686051,11260
2020,2,A,골목상권,1000233,동일로139가길,LL,다이나믹,106,49,6671245626.0,331065,191,34927987.570680626,1733.3246073298428,783869,187,1982,12,56,176854134,11260
2020,2,A,골목상권,1000232,동일로130길,LL,다이나믹,97,50,2325456971.0,100566,74,31425094.2027027,1359.0,688169,130,3656,61,49,135769726,11260
2020,2,A,골목상권,1000231,동일로123길,HL,상권축소,126,53,7155294161.0,402418,173,41360081.85549133,2326.115606936416,748466,145,2681,22,46,126975034,11260
2020,2,A,골목상권,1000230,동일로112길,LL,다이나믹,107,54,10507761153.0,629979,195,53885954.63076923,3230.6615384615384,1342596,193,4373,63,42,132542755,11260
2020,2,A,골목상권,1000229,동일로101길,HL,상권축소,119,47,5527002276.0,278548,216,25587973.5,1289.5740740740741,900111,202,2956,25,59,152708468,11260
2020,2,A,골목상권,1000228,동일로100길,LH,상권확장,106,57,6226940777.0,211178,59,105541369.10169491,3579.2881355932204,949043,328,4956,68,54,132980033,11260
2020,2,A,골목상권,1000227,답십리로75길,LH,상권확장,110,61,1651845959.0,141652,53,31166904.88679245,2672.6792452830186,672392,57,1845,15,54,166460049,11260
2020,2,A,골목상권,1000226,공릉로2길,LH,상권확장,100,58,8298889842.0,501615,157,52859170.968152866,3195.0,1323643,148,4088,67,56,147126365,11260
2020,2,A,골목상권,1000225,공릉로12가길,LL,다이나믹,76,54,443265064.0,28161,27,16417224.592592593,1043.0,231292,75,1397,10,58,216433461,11260
2020,2,A,골목상권,1000224,겸재로54길,LL,다이나믹,103,50,4379178839.0,324351,67,65360878.19402985,4841.059701492537,1077200,131,5240,92,49,145175365,11260
2020,2,A,골목상권,1000223,겸재로36길,LL,다이나믹,82,49,1209556524.0,82499,52,23260702.384615384,1586.5192307692307,891038,134,4164,34,49,157099501,11260
2020,2,A,골목상권,1000222,겸재로29길,HH,정체,123,56,6039017015.0,366047,112,53919794.77678572,3268.276785714286,855068,126,2269,33,42,135907316,11260
2020,2,A,골목상권,1000221,휘경로3길,HH,정체,124,62,5679024902.0,372505,105,54085951.44761905,3547.6666666666665,649064,127,405,71,39,115718438,11230
2020,2,A,골목상권,1000220,휘경로2길,HL,상권축소,122,54,9176825029.0,872941,215,42682907.11162791,4060.1906976744185,432258,138,1281,1,45,145222222,11230
2020,2,A,골목상권,1000219,휘경로23길,HH,정체,132,72,322293801.0,21828,23,14012773.956521738,949.0434782608696,896238,89,2461,28,38,105176786,11230
2020,2,A,골목상권,1000218,휘경로14길,HH,정체,141,58,867509366.0,65780,44,19716121.954545453,1495.0,590948,113,1719,16,36,81339063,11230
2020,2,A,골목상권,1000217,한천로46길,LL,다이나믹,103,49,3672663381.0,291653,73,50310457.2739726,3995.246575342466,833122,257,2478,12,62,234843105,11230
2020,2,A,골목상권,1000216,한천로40길,HL,상권축소,133,51,3890208971.0,309650,74,52570391.5,4184.459459459459,410914,90,1851,9,51,185574793,11230
2020,2,A,골목상권,1000215,한천로33길,LH,상권확장,106,55,2782535924.0,154473,63,44167236.88888889,2451.9523809523807,415097,203,919,8,51,174640308,11230
2020,2,A,골목상권,1000214,한천로14길,HL,상권축소,116,50,6964101280.0,315486,142,49042966.76056338,2221.7323943661972,786206,696,2893,25,59,160153119,11230
2020,2,A,골목상권,1000213,천호대로97길,HH,정체,149,64,5280057215.0,70632,96,55000595.989583336,735.75,758074,878,2744,38,60,198766219,11230
2020,2,A,골목상권,1000212,천호대로77길,HH,정체,129,55,2128522235.0,50011,38,56013743.026315786,1316.078947368421,453444,169,2354,35,55,183061126,11230
2020,2,A,골목상권,1000211,천호대로45길,HH,정체,137,95,621960537.0,46347,18,34553363.166666664,2574.8333333333335,908353,47,2649,29,46,149572890,11230
2020,2,A,골목상권,1000210,천호대로17길,LH,상권확장,110,56,8656064716.0,442682,127,68157989.88976377,3485.685039370079,1336940,2512,2881,20,50,144781403,11230
2020,2,A,골목상권,1000209,천호대로12길,HH,정체,173,56,387278622.0,12213,15,25818574.8,814.2,324535,55,180,6,47,179195833,11230
2020,2,A,골목상권,1000208,천장산로7길,LH,상권확장,102,61,2577780019.0,452112,55,46868727.61818182,8220.218181818182,436002,74,1481,11,50,147707806,11230
2020,2,A,골목상권,1000207,제기로5길,LL,다이나믹,110,53,3821579054.0,364702,95,40227147.93684211,3838.9684210526316,378105,45,1014,13,48,116654365,11230
2020,2,A,골목상권,1000206,제기로21길,HH,정체,135,68,982811880.0,81631,40,24570297.0,2040.775,1061824,101,3059,7,45,98267857,11230
2020,2,A,골목상권,1000205,전농로4길,HH,정체,149,72,4488297947.0,272948,105,42745694.733333334,2599.504761904762,665590,274,2278,4,56,151066964,11230
2020,2,A,골목상권,1000204,전농로3길,LH,상권확장,91,54,4684960566.0,269459,83,56445308.024096385,3246.4939759036147,471880,170,1653,6,58,162114796,11230
2020,2,A,골목상권,1000203,전농로29길,HH,정체,123,55,1108337231.0,42078,66,16792988.348484848,637.5454545454545,1294846,461,1916,6,61,178806481,11230
2020,2,A,골목상권,1000202,장한로8길,HL,상권축소,112,51,13759747835.0,185429,71,193799265.28169015,2611.676056338028,722554,438,2417,31,57,191316567,11230
2020,2,A,골목상권,1000201,장한로5길,HL,상권축소,114,50,25932251528.0,336905,167,155282943.28143713,2017.3952095808384,618715,314,2082,21,51,173457091,11230
2020,2,A,골목상권,1000200,장한로27길,HL,상권축소,115,50,3438210142.0,95335,78,44079617.20512821,1222.2435897435898,557420,167,996,11,47,148638528,11230
2020,2,A,골목상권,1000199,장한로27가길,HL,상권축소,128,50,5189085428.0,294313,72,72070630.94444445,4087.6805555555557,322411,148,1097,18,55,178519155,11230
2020,2,A,골목상권,1000198,장한로26길,LL,다이나믹,89,51,7876958825.0,565284,110,71608716.5909091,5138.945454545455,617361,2436,2624,8,89,313631420,11230
2020,2,A,골목상권,1000197,장한로26가길,LL,다이나믹,102,44,3295202969.0,199887,55,59912781.25454546,3634.309090909091,219196,122,1542,17,51,187786381,11230
2020,2,A,골목상권,1000196,장한로25길,HL,상권축소,129,52,5767362408.0,252220,107,53900583.25233645,2357.196261682243,261288,408,740,7,47,176924771,11230
2020,2,A,골목상권,1000195,장한로14길,HL,상권축소,112,53,2715740610.0,177804,62,43802267.90322581,2867.8064516129034,317152,179,1387,11,67,218345368,11230
2020,2,A,골목상권,1000194,이문로42길,HH,정체,143,54,538165466.0,31895,18,29898081.444444444,1771.9444444444443,657500,48,2483,16,52,178229894,11230
2020,2,A,골목상권,1000193,왕산로43길,HL,상권축소,115,50,5461710449.0,250766,128,42669612.8828125,1959.109375,895394,560,3589,19,58,165723523,11230
2020,2,A,골목상권,1000192,왕산로33길,HH,정체,137,68,12099718689.0,138839,118,102539988.88983051,1176.6016949152543,430522,72,539,6,44,152592262,11230
2020,2,A,골목상권,1000191,왕산로32길,HH,정체,154,58,1109671215.0,95300,32,34677225.46875,2978.125,470431,129,1061,12,42,154612149,11230
2020,2,A,골목상권,1000190,약령시로17길,HH,정체,143,62,7447384647.0,206761,133,55995373.28571428,1554.593984962406,834964,109,1514,7,53,183215625,11230
2020,2,A,골목상권,1000189,서울시립대로4길,LL,다이나믹,103,51,14747215841.0,454314,174,84754114.02873564,2611.0,907014,404,2461,16,56,221689183,11230
2020,2,A,골목상권,1000188,서울시립대로29길,LH,상권확장,95,57,2482568963.0,286776,64,38790140.046875,4480.875,2350904,368,4357,66,49,133359932,11230
2020,2,A,골목상권,1000187,서울시립대로16길,LH,상권확장,90,66,685388181.0,37049,20,34269409.05,1852.45,1002706,42,3343,20,57,188465344,11230
2020,2,A,골목상권,1000186,사가정로2길,HL,상권축소,114,52,2629443378.0,58869,35,75126953.65714286,1681.9714285714285,517442,268,1823,5,51,236600558,11230
2020,2,A,골목상권,1000185,사가정로23가길,LH,상권확장,108,55,3972284417.0,291333,105,37831280.16190476,2774.6,675428,84,1982,19,60,188850497,11230
2020,2,A,골목상권,1000184,사가정로13길,HH,정체,139,56,5228436407.0,368525,133,39311551.932330824,2770.8646616541355,338132,180,1933,10,50,156495101,11230
2020,2,A,골목상권,1000183,무학로45길,HH,정체,147,66,1027937459.0,64787,26,39536056.115384616,2491.8076923076924,818182,227,767,19,60,135698036,11230
2020,2,A,골목상권,1000182,무학로16길,HH,정체,114,57,1328810895.0,157699,19,69937415.5263158,8299.947368421053,336010,574,1358,13,50,179458840,11230
2020,2,A,골목상권,1000181,망우로21길,HH,정체,124,56,4190339646.0,240098,86,48724879.60465116,2791.8372093023254,318300,96,577,4,52,207921429,11230
2020,2,A,골목상권,1000180,망우로18길,LL,다이나믹,104,49,10371749590.0,443991,100,103717495.9,4439.91,790844,52,1582,13,43,112631351,11230
2020,2,A,골목상권,1000179,망우로18가길,LL,다이나믹,84,47,1131144568.0,214727,38,29766962.315789472,5650.710526315789,566094,114,2650,27,45,110336685,11230
2020,2,A,골목상권,1000178,답십리로72길,LL,다이나믹,105,48,4145412997.0,185340,84,49350154.72619048,2206.4285714285716,359997,54,1313,19,50,173925842,11230
2020,2,A,골목상권,1000177,답십리로69길,LL,다이나믹,102,50,10063890023.0,366052,167,60262814.50898203,2191.9281437125746,419237,533,1976,18,54,199480053,11230
2020,2,A,골목상권,1000176,답십리로68길,LL,다이나믹,94,43,8360040588.0,499538,142,58873525.26760563,3517.8732394366198,574368,287,3836,43,50,184379136,11230
2020,2,A,골목상권,1000175,답십리로64길,HL,상권축소,112,52,8473488124.0,523015,132,64193091.84848485,3962.2348484848485,651162,103,2695,26,53,159018013,11230
2020,2,A,골목상권,1000174,답십리로63길,HH,정체,128,57,845353741.0,41789,35,24152964.028571427,1193.9714285714285,365073,1747,1367,18,46,122175198,11230
2020,2,A,골목상권,1000173,답십리로60길,HH,정체,129,55,3907960425.0,265352,88,44408641.19318182,3015.3636363636365,204900,341,1450,15,57,140766013,11230
2020,2,A,골목상권,1000172,답십리로56길,LH,상권확장,103,57,6387673543.0,347784,73,87502377.30136986,4764.164383561644,1480957,78,3472,11,55,170290479,11230
2020,2,A,골목상권,1000171,답십리로23길,LH,상권확장,98,57,1715017554.0,172745,52,32981106.807692308,3322.019230769231,1011734,47,2527,9,40,186320415,11230
2020,2,A,골목상권,1000170,난계로30길,HL,상권축소,120,53,4063468523.0,82182,54,75249417.0925926,1521.888888888889,260296,4980,215,3,51,134372222,11230
2020,2,A,골목상권,1000169,경희대로4길,LL,다이나믹,82,48,5479364830.0,384077,136,40289447.27941176,2824.095588235294,934640,41,1221,2,48,88116071,11230
2020,2,A,골목상권,1000168,경희대로3길,LL,다이나믹,75,46,7287290048.0,668423,85,85732824.09411764,7863.8,298328,28,631,5,34,88890212,11230
2020,2,A,골목상권,1000167,천호대로129길,LH,상권확장,90,54,12717008921.0,914552,187,68005395.29946524,4890.652406417113,906183,344,3313,85,59,183648936,11215
2020,2,A,골목상권,1000166,천호대로123길,HH,정체,122,55,9267420424.0,395128,134,69159853.91044776,2948.716417910448,549686,625,3067,50,53,183058119,11215
2020,2,A,골목상권,1000165,천호대로109길,LL,다이나믹,97,46,15728020564.0,860923,334,47089881.92814371,2577.61377245509,831445,915,3575,62,50,168674438,11215
2020,2,A,골목상권,1000164,자양번영로3길,LH,상권확장,104,67,2555945190.0,198231,79,32353736.582278483,2509.253164556962,1273514,587,3655,42,58,245146820,11215
2020,2,A,골목상권,1000163,자양로53길,HH,정체,122,55,5336984172.0,230176,121,44107307.20661157,1902.280991735537,476143,170,2651,50,55,179149883,11215
2020,2,A,골목상권,1000162,자양로50길,LL,다이나믹,88,54,3009354647.0,189096,85,35404172.31764706,2224.6588235294116,756680,218,4406,96,62,188637758,11215
2020,2,A,골목상권,1000161,자양로45길,LL,다이나믹,98,54,13940666170.0,893079,151,92322292.5165563,5914.430463576159,901156,448,2484,50,55,181215988,11215
2020,2,A,골목상권,1000160,자양로26길,LL,다이나믹,96,46,3418518157.0,234000,100,34185181.57,2340.0,1325832,141,2990,53,50,168675229,11215
2020,2,A,골목상권,1000159,자양로15길,LL,다이나믹,109,51,6184243455.0,280083,111,55713905.0,2523.2702702702704,822634,106,1861,39,43,178241743,11215
2020,2,A,골목상권,1000158,자양로11길,HL,상권축소,117,49,11620363538.0,770034,210,55335064.46666667,3666.8285714285716,1927551,646,3738,52,48,176844360,11215
2020,2,A,골목상권,1000157,용마산로3길,LL,다이나믹,103,52,2205008941.0,119987,75,29400119.213333335,1599.8266666666666,888007,541,3885,72,53,174348255,11215
2020,2,A,골목상권,1000156,용마산로21길,LL,다이나믹,99,50,7508329990.0,428638,179,41945977.597765364,2394.6256983240223,1459316,396,5267,83,51,175779422,11215
2020,2,A,골목상권,1000155,아차산로78길,LH,상권확장,107,55,6981805203.0,272623,115,60711349.59130435,2370.634782608696,244154,575,1481,20,58,239367137,11215
2020,2,A,골목상권,1000154,아차산로65길,LL,다이나믹,97,51,9628940508.0,361083,147,65502996.653061226,2456.3469387755104,715716,357,2834,62,55,185653635,11215
2020,2,A,골목상권,1000153,아차산로55길,LL,다이나믹,104,49,5524235813.0,305420,126,43843141.37301587,2423.968253968254,885574,243,2898,60,47,146941571,11215
2020,2,A,골목상권,1000152,아차산로51길,HL,상권축소,115,52,4867883011.0,206117,90,54087589.01111111,2290.188888888889,778897,432,1768,29,40,151105213,11215
2020,2,A,골목상권,1000151,아차산로40길,HH,정체,119,58,1352806952.0,39816,52,26015518.307692308,765.6923076923077,629907,357,2862,51,48,187247719,11215
2020,2,A,골목상권,1000150,면목로17길,HL,상권축소,119,53,1997905359.0,124374,99,20180862.21212121,1256.3030303030303,1315100,230,4136,48,50,164976068,11215
2020,2,A,골목상권,1000149,뚝섬로64길,HH,정체,120,60,3687794936.0,305720,62,59480563.48387097,4930.967741935484,654692,239,2784,55,49,199496308,11215
2020,2,A,골목상권,1000148,뚝섬로58길,LL,다이나믹,105,49,5592675239.0,340567,152,36793916.046052635,2240.5723684210525,593291,278,3424,72,52,203996436,11215
2020,2,A,골목상권,1000147,뚝섬로54길,LL,다이나믹,108,46,1324182850.0,112666,51,25964369.60784314,2209.1372549019607,555416,948,3485,92,54,205955422,11215
2020,2,A,골목상권,1000146,뚝섬로48길,LL,다이나믹,104,50,6538898136.0,393350,107,61111197.532710284,3676.1682242990655,924224,228,3557,58,47,194721332,11215
2020,2,A,골목상권,1000145,뚝섬로24길,HH,정체,142,55,2393261658.0,128603,59,40563756.915254235,2179.7118644067796,673391,111,2974,24,46,200911146,11215
2020,2,A,골목상권,1000144,뚝섬로23길,LL,다이나믹,87,52,1313066131.0,98671,58,22639071.224137932,1701.2241379310344,675065,209,1821,17,47,202676401,11215
2020,2,A,골목상권,1000143,동일로24길,LL,다이나믹,85,48,540982198.0,45012,43,12580981.34883721,1046.7906976744187,1058796,42,2913,14,42,174247629,11215
2020,2,A,골목상권,1000142,동일로18길,LL,다이나믹,87,47,7352994145.0,378159,175,42017109.4,2160.9085714285716,592255,79,1714,16,41,173795004,11215
2020,2,A,골목상권,1000141,능동로4길,LL,다이나믹,77,45,2203561247.0,120027,83,26548930.68674699,1446.1084337349398,761551,947,2931,12,75,405785926,11215
2020,2,A,골목상권,1000140,능동로3길,HL,상권축소,115,51,3781570823.0,221032,110,34377916.57272727,2009.3818181818183,1622020,71,3484,9,53,255640555,11215
2020,2,A,골목상권,1000139,능동로34길,LH,상권확장,99,54,11268526967.0,190278,99,113823504.71717171,1922.0,711198,1018,5070,73,44,182099013,11215
2020,2,A,골목상권,1000138,능동로19길,LL,다이나믹,100,45,4144029873.0,235700,91,45538789.81318682,2590.1098901098903,436650,133,2330,20,27,116870336,11215
2020,2,A,골목상권,1000137,능동로13길,LL,다이나믹,89,47,5951316163.0,426364,151,39412689.821192056,2823.6026490066224,1432398,221,3644,47,39,135774809,11215
2020,2,A,골목상권,1000136,긴고랑로9길,LL,다이나믹,97,49,5758853823.0,257372,180,31993632.35,1429.8444444444444,644935,138,2014,24,50,157517251,11215
2020,2,A,골목상권,1000135,긴고랑로8길,HL,상권축소,119,50,2434632852.0,142195,50,48692657.04,2843.9,985083,947,4193,54,47,167514174,11215
2020,2,A,골목상권,1000134,긴고랑로7길,HH,정체,117,57,14459227541.0,959173,168,86066830.60119048,5709.363095238095,712211,460,4494,53,48,163819337,11215
2020,2,A,골목상권,1000133,긴고랑로20길,HH,정체,113,55,5996273119.0,297368,117,51250197.5982906,2541.6068376068374,584152,174,4111,66,50,167830200,11215
2020,2,A,골목상권,1000132,광나루로52길,LH,상권확장,92,54,9129044322.0,1136212,115,79382994.10434783,9880.104347826087,1007343,649,4243,89,53,165295241,11215
2020,2,A,골목상권,1000131,광나루로40길,HL,상권축소,122,53,3494853880.0,238859,107,32662185.794392522,2232.3271028037384,1274495,242,3777,69,49,164426530,11215
2020,2,A,골목상권,1000130,광나루로37길,HH,정체,167,66,1721604160.0,110170,34,50635416.47058824,3240.294117647059,273349,60,682,11,52,183769192,11215
2020,2,A,골목상권,1000129,광나루로36길,HL,상권축소,114,52,12338838321.0,502529,95,129882508.64210527,5289.778947368421,388004,412,2645,39,51,174693738,11215
2020,2,A,골목상권,1000128,광나루로24길,LH,상권확장,93,59,3842703564.0,490891,114,33707926.0,4306.061403508772,503934,25,1251,4,44,108093750,11215
2020,2,A,골목상권,1000127,광나루로12길,HL,상권축소,117,49,9453075340.0,612022,146,64747091.36986301,4191.931506849315,794261,60,2999,38,27,128876267,11215
2020,2,A,골목상권,1000126,한림말길,LL,다이나믹,99,48,2871151810.0,72924,64,44861747.03125,1139.4375,505973,355,2073,10,58,214759641,11200
2020,2,A,골목상권,1000125,한림말3길,LL,다이나믹,97,53,11115243366.0,550696,129,86164677.25581396,4268.961240310077,514708,3329,855,6,57,188183413,11200
2020,2,A,골목상권,1000124,청계천로10나길,LH,상권확장,100,57,3989500479.0,229472,61,65401647.19672131,3761.8360655737706,604363,4951,2547,9,46,151811243,11200
2020,2,A,골목상권,1000123,장터길,HH,정체,120,56,10486889645.0,536313,247,42457043.097165994,2171.3076923076924,389783,90,1893,52,47,148435447,11200
2020,2,A,골목상권,1000122,용답중앙길,HH,정체,117,75,639055682.0,14594,30,21301856.066666666,486.46666666666664,298619,93,1240,8,65,247317212,11200
2020,2,A,골목상권,1000121,용답29길,LH,상권확장,110,56,11173648801.0,573635,171,65342975.44444445,3354.590643274854,695355,537,2956,11,48,147585270,11200
2020,2,A,골목상권,1000120,왕십리로6길,LL,다이나믹,89,54,17785791405.0,732682,258,68937175.98837209,2839.8527131782944,969124,538,2009,11,50,255217692,11200
